date,field,acres,acres_impacted,frac_max_acres,move_type,herd,cover,hay_cycle,graze_cycle,mow_cycle,impact_cycle,harvest_cycle,harvest_cycle0,regrowth_cycle,impact_period
2025-08-16T00:00:00Z,Barberry Woods,10.44,10.44,1,day_in,feeders,NA,0,1,0,1,1,1,0,2
2025-08-18T00:00:00Z,Barberry Woods,10.44,10.44,1,day_out,feeders,2544,0,1,0,1,1,1,1,2
2025-10-16T00:00:00Z,Barberry Woods,10.44,10.44,1,day_in,feeders,NA,0,2,0,2,2,2,1,3
2025-10-19T00:00:00Z,Barberry Woods,10.44,10.44,1,day_out,feeders,NA,0,2,0,2,2,2,2,3
2025-04-19T00:00:00Z,Briar,7.73,7.73,1,day_in,brood,1802,0,1,0,1,1,1,0,3
2025-04-22T00:00:00Z,Briar,7.73,7.73,1,day_out,brood,1522,0,1,0,1,1,1,1,3
2025-04-30T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,2491,0,1,0,1,1,1,1,NA
2025-05-12T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,2427.8,0,1,0,1,1,1,1,NA
2025-06-02T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,3423.2,0,1,0,1,1,1,1,NA
2025-06-11T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,3252,0,1,0,1,1,1,1,NA
2025-06-11T00:00:00Z,Briar,7.73,7,0.9055627425614489,hay_in,hay,3252,1,1,0,2,2,2,1,NA
2025-06-13T00:00:00Z,Briar,7.73,7,0.9055627425614489,hay_out,hay,2617.4,1,1,0,2,2,2,2,NA
2025-06-27T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,2617.4,1,1,0,2,2,2,2,NA
2025-07-11T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,2949.2,1,1,0,2,2,2,2,NA
2025-07-31T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,3580,1,1,0,2,2,2,2,NA
2025-08-15T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,3104,1,1,0,2,2,2,2,NA
2025-08-25T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,3660.2,1,1,0,2,2,2,2,NA
2025-09-17T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,2601.6,1,1,0,2,2,2,2,NA
2025-09-19T00:00:00Z,Briar,7.73,7.73,1,day_in,feeders,2601.6,1,2,0,3,3,3,2,14
2025-10-03T00:00:00Z,Briar,7.73,7.73,1,day_out,feeders,2026,1,2,0,3,3,3,3,14
2025-10-06T00:00:00Z,Briar,7.73,NA,NA,agroecology,NA,1942,1,2,0,3,3,3,3,NA
2025-08-06T00:00:00Z,Broad Meadow,38.8,2,1,hay_in,hay,NA,1,0,0,1,1,1,0,NA
2025-08-08T00:00:00Z,Broad Meadow,38.8,2,1,hay_out,hay,NA,1,0,0,1,1,1,1,NA
2025-08-19T00:00:00Z,Broad Meadow,38.8,2,1,hay_in,hay,NA,2,0,0,2,2,2,1,NA
2025-08-21T00:00:00Z,Broad Meadow,38.8,2,1,hay_out,hay,NA,2,0,0,2,2,2,2,NA
2025-08-06T00:00:00Z,Broad Meadow 1a,NA,NA,NA,hay_in,hay,NA,1,0,0,1,1,1,0,NA
2025-08-19T00:00:00Z,Broad Meadow Dry,NA,NA,NA,hay_in,hay,NA,1,0,0,1,1,1,0,NA
2025-08-06T00:00:00Z,Bull,NA,NA,NA,mow_in,NA,NA,0,0,1,1,0,0,0,NA
2025-08-18T00:00:00Z,Bull,5.9,5.9,1,day_in,feeders,3538,0,1,1,2,1,1,1,3
2025-08-21T00:00:00Z,Bull,5.9,5.9,1,day_out,feeders,2810,0,1,1,2,1,1,2,3
2025-11-06T00:00:00Z,Bull,5.9,5.9,1,day_in,feeders,NA,0,2,1,3,2,2,2,5
2025-11-11T00:00:00Z,Bull,5.9,5.9,1,day_out,feeders,NA,0,2,1,3,2,2,3,5
2025-04-24T00:00:00Z,Crabby,0.87,NA,NA,agroecology,NA,1716.8,0,0,0,0,0,0,0,NA
2025-05-21T00:00:00Z,Crabby,NA,NA,NA,mow_in,NA,NA,0,0,1,1,0,0,0,NA
2025-04-24T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,1543,0,0,0,0,0,0,0,NA
2025-05-09T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,2759.6,0,0,0,0,0,0,0,NA
2025-05-21T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,3502.2,0,0,0,0,0,0,0,NA
2025-05-30T00:00:00Z,Drainage,13.13,9.33,0.7105864432597105,day_in,feeders,3776,0,1,0,1,1,1,0,11
2025-06-10T00:00:00Z,Drainage,13.13,9.33,0.7105864432597105,day_out,feeders,2614,0,1,0,1,1,1,1,11
2025-06-27T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,2712.2,0,1,0,1,1,1,1,NA
2025-07-15T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,3565.4,0,1,0,1,1,1,1,NA
2025-07-16T00:00:00Z,Drainage,13.13,13.13,1,day_in,feeders,3745,0,2,0,2,2,2,1,14
2025-07-30T00:00:00Z,Drainage,13.13,13.13,1,day_out,feeders,2749,0,2,0,2,2,2,2,14
2025-07-31T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,2726,0,2,0,2,2,2,2,NA
2025-08-15T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,3468,0,2,0,2,2,2,2,NA
2025-08-26T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,2775.4,0,2,0,2,2,2,2,NA
2025-09-12T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,3676,0,2,0,2,2,2,2,NA
2025-10-01T00:00:00Z,Drainage,13.13,NA,NA,agroecology,NA,3650,0,2,0,2,2,2,2,NA
2025-10-03T00:00:00Z,Drainage,13.13,13.13,1,day_in,feeders,4126,0,3,0,3,3,3,2,10
2025-10-13T00:00:00Z,Drainage,13.13,13.13,1,day_out,feeders,2628,0,3,0,3,3,3,3,10
2025-04-24T00:00:00Z,Flush,0.6,NA,NA,agroecology,NA,2949.2,0,0,0,0,0,0,NA,NA
2025-04-22T00:00:00Z,GP Woods,2.3,2.3,1,day_in,brood,1970,0,1,0,1,1,1,0,1
2025-04-23T00:00:00Z,GP Woods,2.3,2.3,1,day_out,brood,1793,0,1,0,1,1,1,1,1
2025-06-27T00:00:00Z,GP Woods,2.3,NA,NA,agroecology,NA,2838.6,0,1,0,1,1,1,1,NA
2025-04-15T00:00:00Z,GP1A,8,8,1,day_in,brood,NA,0,1,0,1,1,1,0,4
2025-04-19T00:00:00Z,GP1A,8,8,1,day_out,brood,1270,0,1,0,1,1,1,1,4
2025-04-25T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,1701,0,1,0,1,1,1,1,NA
2025-04-25T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,1669.4,0,1,0,1,1,1,1,NA
2025-05-09T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,3249.4,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP1A,8,5.25,0.65625,day_in,brood,4252,0,2,0,2,2,2,1,3
2025-06-02T00:00:00Z,GP1A,8,5.25,0.65625,day_out,brood,3146,0,2,0,2,2,2,2,3
2025-06-11T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,3146,0,2,0,2,2,2,2,NA
2025-06-27T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,4371.2,0,2,0,2,2,2,2,NA
2025-07-02T00:00:00Z,GP1A,8,8,1,day_in,brood,4126,0,3,0,3,3,3,2,4
2025-07-06T00:00:00Z,GP1A,8,8,1,day_out,brood,3720,0,3,0,3,3,3,3,4
2025-07-11T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,3834,0,3,0,3,3,3,3,NA
2025-07-31T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,2880,0,3,0,3,3,3,3,NA
2025-08-06T00:00:00Z,GP1A,NA,NA,NA,mow_in,NA,2880,0,3,1,4,3,3,3,NA
2025-08-15T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,3230,0,3,1,4,3,3,4,NA
2025-08-25T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,3075.6,0,3,1,4,3,3,4,NA
2025-09-17T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,2427.8,0,3,1,4,3,3,4,NA
2025-10-06T00:00:00Z,GP1A,8,NA,NA,agroecology,NA,2936,0,3,1,4,3,3,4,NA
2025-10-30T00:00:00Z,GP1A,8,8,1,day_in,brood,2936,0,4,1,5,4,4,4,5
2025-11-04T00:00:00Z,GP1A,8,8,1,day_out,brood,NA,0,4,1,5,4,4,5,5
2025-11-30T00:00:00Z,GP1A,8,8,1,day_in,brood,2040,0,5,1,6,5,5,5,1
2025-12-01T00:00:00Z,GP1A,8,8,1,day_out,brood,NA,0,5,1,6,5,5,6,1
NA,GP1A,8,8,NA,day_out,NA,NA,0,5,1,6,5,6,6,2
2025-06-11T00:00:00Z,GP1B,7.04,NA,NA,agroecology,NA,4630,0,0,0,0,0,0,0,NA
2025-06-27T00:00:00Z,GP1B,7.04,NA,NA,agroecology,NA,4150,0,0,0,0,0,0,0,NA
2025-07-01T00:00:00Z,GP1B,7.04,7.04,1,day_in,brood,4150,0,1,0,1,1,1,0,1
2025-07-02T00:00:00Z,GP1B,7.04,7.04,1,day_out,brood,2516,0,1,0,1,1,1,1,1
2025-07-14T00:00:00Z,GP1B,7.04,NA,NA,agroecology,NA,3233.6,0,1,0,1,1,1,1,NA
2025-07-31T00:00:00Z,GP1B,7.04,NA,NA,agroecology,NA,5134,0,1,0,1,1,1,1,NA
2025-08-06T00:00:00Z,GP1B,NA,NA,NA,mow_in,NA,5134,0,1,1,2,1,1,1,NA
2025-08-15T00:00:00Z,GP1B,7.04,NA,NA,agroecology,NA,3258,0,1,1,2,1,1,2,NA
2025-08-25T00:00:00Z,GP1B,7.04,NA,NA,agroecology,NA,3786.6,0,1,1,2,1,1,2,NA
2025-08-29T00:00:00Z,GP1B,7.04,7.04,1,day_in,brood,3538,0,2,1,3,2,2,2,4
2025-09-02T00:00:00Z,GP1B,7.04,7.04,1,day_out,brood,2585.8,0,2,1,3,2,2,3,4
2025-09-17T00:00:00Z,GP1B,7.04,NA,NA,agroecology,NA,2585.8,0,2,1,3,2,2,3,NA
2025-10-06T00:00:00Z,GP1B,7.04,NA,NA,agroecology,NA,3510,0,2,1,3,2,2,3,NA
2025-10-29T00:00:00Z,GP1B,7.04,7.04,1,day_in,brood,2502,0,3,1,4,3,3,3,1
2025-10-30T00:00:00Z,GP1B,7.04,7.04,1,day_out,brood,NA,0,3,1,4,3,3,4,1
2025-11-29T00:00:00Z,GP1B,7.04,7.04,1,day_in,brood,2040,0,4,1,5,4,4,4,1
2025-11-30T00:00:00Z,GP1B,7.04,7.04,1,day_out,brood,NA,0,4,1,5,4,4,5,1
2025-04-25T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,2190.8,0,0,0,0,0,0,0,NA
2025-06-02T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,8115.8,0,0,0,0,0,0,0,NA
2025-06-11T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,4532,0,0,0,0,0,0,0,NA
2025-06-27T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,4545,0,0,0,0,0,0,0,NA
2025-06-28T00:00:00Z,GP2A,6.57,3.75,1,day_in,brood,3888,0,1,0,1,1,1,0,3
2025-07-01T00:00:00Z,GP2A,6.57,3.75,1,day_out,brood,3524,0,1,0,1,1,1,1,3
2025-07-14T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,3012.4,0,1,0,1,1,1,1,NA
2025-07-31T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,3230,0,1,0,1,1,1,1,NA
2025-08-06T00:00:00Z,GP2A,NA,NA,NA,mow_in,NA,3230,0,1,1,2,1,1,1,NA
2025-08-15T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,3650,0,1,1,2,1,1,2,NA
2025-08-25T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,3897.2,0,1,1,2,1,1,2,NA
2025-08-27T00:00:00Z,GP2A,6.57,3.75,1,day_in,brood,3897.2,0,2,1,3,2,2,2,2
2025-08-29T00:00:00Z,GP2A,6.57,3.75,1,day_out,brood,2460,0,2,1,3,2,2,3,2
2025-09-17T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,2506.8,0,2,1,3,2,2,3,NA
2025-10-06T00:00:00Z,GP2A,6.57,NA,NA,agroecology,NA,3048,0,2,1,3,2,2,3,NA
2025-10-27T00:00:00Z,GP2A,6.57,3.75,1,day_in,brood,3020,0,3,1,4,3,3,3,2
2025-10-29T00:00:00Z,GP2A,6.57,3.75,1,day_out,brood,2040,0,3,1,4,3,3,4,2
2025-04-25T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,2032.8,0,0,0,0,0,0,0,NA
2025-04-25T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,2159.2,0,0,0,0,0,0,0,NA
2025-06-11T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,3566,0,0,0,0,0,0,0,NA
2025-06-16T00:00:00Z,GP2B,8.19,8.19,1,day_in,brood,4630,0,1,0,1,1,1,0,12
2025-06-27T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,2965,0,1,0,1,1,1,1,NA
2025-06-28T00:00:00Z,GP2B,8.19,8.19,1,day_out,brood,2432,0,1,0,1,1,1,1,12
2025-07-14T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,2791.2,0,1,0,1,1,1,1,NA
2025-07-31T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,2950,0,1,0,1,1,1,1,NA
2025-08-15T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,3202,0,1,0,1,1,1,1,NA
2025-08-22T00:00:00Z,GP2B,8.19,8.19,1,day_in,brood,3034,0,2,0,2,2,2,1,5
2025-08-25T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,2522.6,0,2,0,2,2,2,2,NA
2025-08-27T00:00:00Z,GP2B,8.19,8.19,1,day_out,brood,2562.1,0,2,0,2,2,2,2,5
2025-09-17T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,2601.6,0,2,0,2,2,2,2,NA
2025-10-06T00:00:00Z,GP2B,8.19,NA,NA,agroecology,NA,2936,0,2,0,2,2,2,2,NA
2025-10-23T00:00:00Z,GP2B,8.19,8.19,1,day_in,brood,2936,0,3,0,3,3,3,2,4
2025-10-27T00:00:00Z,GP2B,8.19,8.19,1,day_out,brood,2264,0,3,0,3,3,3,3,4
2025-04-25T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,1764.2,0,0,0,0,0,0,0,NA
2025-04-25T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2222.4,0,0,0,0,0,0,0,NA
2025-04-25T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,1859,0,0,0,0,0,0,0,NA
2025-05-14T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2617.4,0,0,0,0,0,0,0,NA
2025-05-14T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2554.2,0,0,0,0,0,0,0,NA
2025-05-14T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2412,0,0,0,0,0,0,0,NA
2025-05-14T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2712.2,0,0,0,0,0,0,0,NA
2025-05-14T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3849.8,0,0,0,0,0,0,0,NA
2025-05-14T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2775.4,0,0,0,0,0,0,0,NA
2025-05-14T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,4055.2,0,0,0,0,0,0,0,NA
2025-05-14T00:00:00Z,GP3,27.19,11.3,0.41559396837072454,day_in,brood,2741,0,1,0,1,1,1,0,16
2025-05-19T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2190.8,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2380.4,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2917.6,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2585.8,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3391.6,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2901.8,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2680.6,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,4955.8,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3230,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2502,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2194,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,1704,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2656,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2810,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP3,27.19,11.3,0.41559396837072454,day_out,brood,2315,0,1,0,1,1,1,1,16
2025-06-05T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,4371.2,0,1,0,1,1,1,0,NA
2025-06-05T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3976.2,0,1,0,1,1,1,0,NA
2025-06-05T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2791.2,0,1,0,1,1,1,0,NA
2025-06-05T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2254,0,1,0,1,1,1,0,NA
2025-06-05T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2680.6,0,1,0,1,1,1,0,NA
2025-06-05T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3391.6,0,1,0,1,1,1,0,NA
2025-06-05T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3375.8,0,1,0,1,1,1,0,NA
2025-06-05T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,5177,0,1,0,1,1,1,0,NA
2025-06-13T00:00:00Z,GP3,27.19,3.38,0.1243104082383229,day_in,brood,5177,0,1,0,1,1,2,0,3
2025-06-16T00:00:00Z,GP3,27.19,3.38,0.1243104082383229,day_out,brood,1562,0,1,0,1,1,2,1,3
2025-06-27T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2491,0,1,0,1,1,2,1,NA
2025-06-27T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3707.6,0,1,0,1,1,2,1,NA
2025-07-14T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2791.2,0,1,0,1,1,2,1,NA
2025-07-14T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,5256,0,1,0,1,1,2,1,NA
2025-07-30T00:00:00Z,GP3,27.19,12.44,0.4575211474806914,day_in,brood,4574,0,2,0,2,2,3,1,9
2025-07-31T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3272,0,2,0,2,2,3,2,NA
2025-07-31T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,4084,0,2,0,2,2,3,2,NA
2025-08-08T00:00:00Z,GP3,27.19,12.44,0.4575211474806914,day_out,brood,3671,0,2,0,2,2,3,2,9
2025-08-13T00:00:00Z,GP3,27.19,12.42,0.4567855829349025,day_in,brood,4574,0,2,0,2,2,4,1,9
2025-08-15T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3258,0,2,0,2,2,4,2,NA
2025-08-15T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3006,0,2,0,2,2,4,2,NA
2025-08-22T00:00:00Z,GP3,27.19,12.42,0.4567855829349025,day_out,brood,2516,0,2,0,2,2,4,2,9
2025-08-25T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2364.6,0,2,0,2,2,4,2,NA
2025-08-25T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2554.2,0,2,0,2,2,4,2,NA
2025-09-17T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2443.6,0,2,0,2,2,4,2,NA
2025-09-17T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2965,0,2,0,2,2,4,2,NA
2025-10-06T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,2894,0,2,0,2,2,4,2,NA
2025-10-06T00:00:00Z,GP3,27.19,NA,NA,agroecology,NA,3006,0,2,0,2,2,4,2,NA
2025-10-09T00:00:00Z,GP3,27.19,27.19,1,day_in,brood,2772,0,3,0,3,3,5,2,14
2025-10-23T00:00:00Z,GP3,27.19,27.19,1,day_out,brood,2163,0,3,0,3,3,5,3,14
2025-04-25T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2032.8,0,0,0,0,0,0,0,NA
2025-05-11T00:00:00Z,GP4A,4.53,4.53,1,day_in,brood,3076,0,1,0,1,1,1,0,3
2025-05-14T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2190.8,0,1,0,1,1,1,1,NA
2025-05-14T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,1701,0,1,0,1,1,1,1,NA
2025-05-14T00:00:00Z,GP4A,4.53,4.53,1,day_out,brood,2527,0,1,0,1,1,1,1,3
2025-05-19T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2143.4,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,1922.2,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2250,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2110,0,1,0,1,1,1,1,NA
2025-06-05T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2949.2,0,1,0,1,1,1,1,NA
2025-06-05T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2917.6,0,1,0,1,1,1,1,NA
2025-06-27T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,3881.4,0,1,0,1,1,1,1,NA
2025-07-14T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,4782,0,1,0,1,1,1,1,NA
2025-07-31T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,3440,0,1,0,1,1,1,1,NA
2025-08-10T00:00:00Z,GP4A,4.53,4.53,1,day_in,brood,3846,0,2,0,2,2,2,1,3
2025-08-13T00:00:00Z,GP4A,4.53,4.53,1,day_out,brood,NA,0,2,0,2,2,2,2,3
2025-08-15T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2656,0,2,0,2,2,2,2,NA
2025-08-19T00:00:00Z,GP4A,NA,NA,NA,mow_in,NA,NA,0,2,1,3,2,2,2,NA
2025-08-25T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2870.2,0,2,1,3,2,2,3,NA
2025-09-17T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,3123,0,2,1,3,2,2,3,NA
2025-10-06T00:00:00Z,GP4A,4.53,NA,NA,agroecology,NA,2992,0,2,1,3,2,2,3,NA
2025-10-06T00:00:00Z,GP4A,4.53,4.53,1,day_in,brood,2992,0,3,1,4,3,3,3,3
2025-10-09T00:00:00Z,GP4A,4.53,4.53,1,day_out,brood,NA,0,3,1,4,3,3,4,3
2025-04-25T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,2190.8,0,0,0,0,0,0,0,NA
2025-05-09T00:00:00Z,GP4B,3.42,3.42,1,day_in,brood,3202,0,1,0,1,1,1,0,2
2025-05-11T00:00:00Z,GP4B,3.42,3.42,1,day_out,brood,2012,0,1,0,1,1,1,1,2
2025-05-14T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,2254,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,2743.8,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,2572,0,1,0,1,1,1,1,NA
2025-06-05T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,3470.6,0,1,0,1,1,1,1,NA
2025-06-27T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,3849.8,0,1,0,1,1,1,1,NA
2025-07-14T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,5224.4,0,1,0,1,1,1,1,NA
2025-07-31T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,4224,0,1,0,1,1,1,1,NA
2025-08-09T00:00:00Z,GP4B,3.42,3.42,1,day_in,brood,4728,0,2,0,2,2,2,1,1
2025-08-10T00:00:00Z,GP4B,3.42,3.42,1,day_out,brood,3328,0,2,0,2,2,2,2,1
2025-08-15T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,2824,0,2,0,2,2,2,2,NA
2025-08-19T00:00:00Z,GP4B,NA,NA,NA,mow_in,NA,2824,0,2,1,3,2,2,2,NA
2025-08-25T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,2838.6,0,2,1,3,2,2,3,NA
2025-09-17T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,2980.8,0,2,1,3,2,2,3,NA
2025-10-03T00:00:00Z,GP4B,3.42,3.42,1,day_in,brood,2980.8,0,3,1,4,3,3,3,3
2025-10-06T00:00:00Z,GP4B,3.42,NA,NA,agroecology,NA,2306,0,3,1,4,3,3,4,NA
2025-10-06T00:00:00Z,GP4B,3.42,3.42,1,day_out,brood,NA,0,3,1,4,3,3,4,3
2025-05-07T00:00:00Z,GP4C,3.42,3.42,1,day_in,brood,3160,0,1,0,1,1,1,0,2
2025-05-09T00:00:00Z,GP4C,3.42,3.42,1,day_out,brood,2740,0,1,0,1,1,1,1,2
2025-05-14T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,2269.8,0,1,0,1,1,1,1,NA
2025-05-14T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,1827.4,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,3028.2,0,1,0,1,1,1,1,NA
2025-05-19T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,1985.4,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,2628,0,1,0,1,1,1,1,NA
2025-05-30T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,2278,0,1,0,1,1,1,1,NA
2025-06-05T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,3091.4,0,1,0,1,1,1,1,NA
2025-06-05T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,2822.8,0,1,0,1,1,1,1,NA
2025-06-27T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,3281,0,1,0,1,1,1,1,NA
2025-07-14T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,3296.8,0,1,0,1,1,1,1,NA
2025-07-31T00:00:00Z,GP4C,3.42,NA,NA,agroecology,NA,3482,0,1,0,1,1,1,1,NA
2025-08-08T00:00:00Z,GP4C,3.42,3.42,1,day_in,brood,3482,0,2,0,2,2,2,1,1
